Solyc10g081120	arf1	alpha-L-arabinofuranosidase
Solyc10g081170	SlCaM2	Calmodulin 2
Solyc10g081470	l2	lutescent-2
Solyc10g081510	er69	ethylene-responsive methionine synthase
Solyc10g081650	crtiso	carotenoid isomerase
Solyc10g081660	AF493563	sucrose phosphatase AF493563
Solyc10g082060	SlOFP22	ovate family protein 22
Solyc10g083290	lin6	invertase 6
Solyc10g083300	lin8	invertase 8
Solyc10g083320	SlSAUR82	Small auxin up-regulated RNA82
Solyc10g083610	SlMAPKKK77	ethylene-inducible CTR1-like protein kinase
Solyc10g083630	SlDML2	DNA demethylase 2
Solyc10g083640	SlC3H64	Zinc finger transcription factor 64
Solyc10g083760	EF026088	chloroplast threonine deaminase 1 precursor
Solyc10g083880	SlTIP1.3	tonoplast intrinsic protein 1.3
Solyc10g084120	SlPIP2.5	plasma membrane intrinsic protein 2.5
Solyc10g084380	SlWRKY44	WRKY transcription factor 44
Solyc10g085230	ert1b	ripening-related mRNA 1b
Solyc10g085570	ctr4	CTR1-like protein kinase-4
Solyc10g085570	ob5371-AY394002	ob5371-CTR1-like protein kinase
Solyc10g085670	SlMAPKKK79	MAP kinase kinase kinase 79
Solyc10g085790	SlDEAD34	RNA helicase DEAD34
Solyc10g086060	SlSUN30	SUN-like protein 30
Solyc10g086220	opr	12-oxophytodienoate reductase
Solyc10g086260	ant1	anthocyanin 1
Solyc10g086410	hsc70	LEHSC270  hsc-2heat shock protein cognate 70
Solyc10g086500	det2.1	steroid 5 alpha reductase DET2
Solyc10g086520	expa6	expansin 6
Solyc11g005070	aap3	amino acid transporter 3
Solyc11g005090	cyca1	cyclin A1
Solyc11g005150	X55687	entensin X55687
Solyc11g005330	SlACT2	Solyc11g005330
Solyc11g005590	skip5	SKIP5-like protein
Solyc11g006000	MAPKKKa	MAP kinase kinase kinase 80
Solyc11g006180	etr5	ethylene receptor homolog (ETR5)
Solyc11g006250	GDSL2	GDSL-motif lipase/hydrolase family protein 2
Solyc11g006350	X74072	aspatate carbamoyltransferase
Solyc11g006550	DQ365932	urate oxidase
Solyc11g006670	SlOFP29	ovate family protein 29
Solyc11g007020	mdc	mevalonate disphosphate decarboxylase
Solyc11g007580	SlDML3	DNA demethylase 3
Solyc11g007760	pdk1	3-phosphoinositide-dependent protein kinase-1
Solyc11g007830	ptpkis1	protein tyrosine phosphatase
Solyc11g007990	mdh	chloroplast malate dehydrogenase (mdh)
Solyc11g008520	SlDCL2c	Dicer-like 2c
Solyc11g008530	SlDCL2d	Dicer-like 2d
Solyc11g008540	SlDCL2b	Dicer-like 2b
Solyc11g008900	SlC3H65	Zinc finger transcription factor 65
Solyc11g009080	Z21792	DAHP synthase 1 precursor
Solyc11g010200	AF079104	14-3-3 family protein AF079104
Solyc11g010340	SlbHLH069	bHLH transcription factor 069
Solyc11g010460	SlCycD4_1	cyclinD4_1
Solyc11g011050	thm16	R2R3MYB transcription factor 43
Solyc11g011240	ggps1	geranylgeranyl pyrophosphate synthase 1
Solyc11g011250	dhar2	dehydroascorbate reductase 2
Solyc11g011260	GAI	GAI
Solyc11g011340	eli3	cultivar Rio Grande ELI3
Solyc11g011380	gs1	glutamine synthetase
Solyc11g011500	Solyc11g011500	Potassium channel
Solyc11g011710	SlSAUR95	Small auxin up-regulated RNA95
Solyc11g011850	pglcat8	glycosyltransferase
Solyc11g011990	ptox	plastid terminal oxidase
Solyc11g012050	SlMAPKKK81	MAP kinase kinase kinase 81
Solyc11g012410	SLU39059	myo-inositol monophosphatase 3
Solyc11g012450	SlINT4	Inositol transporter 4
Solyc11g012510	GRAS1	GRAS1
Solyc11g012860	fpp	coiled-coil protein
Solyc11g017010	sut1	SlSUT1
Solyc11g017100	Solyc11g017100	GRAS family transcription factor
Solyc11g017240	L47356	chorismate mutase
Solyc11g017300	JAB	JAB
Solyc11g018530	mntH	root-specific metal transporter
Solyc11g018550	apx6	ascorbate peroxidase 6
Solyc11g020040	hsp70	heat shock protein 70
Solyc11g020330	shsp	leer-sHSP small heat shock protein
Solyc11g020670	SlTCP12	TCP transcription factor 12
Solyc11g020780	AF514776	dCK/dGK-like deoxyribonucleoside kinase
Solyc11g028020	tagl11	Tomato AGAMOUS like 11
Solyc11g030600	smet	cytosine-5 DNA methyltransferase
Solyc11g032100	tagl12	Tomato AGAMOUS 12
Solyc11g033270	SlMAPKKK82	MAP kinase kinase kinase 82
Solyc11g040340	cel7	LEE14BDGL L.esculentum endo-1,4-beta-D-glucanase
Solyc11g045520	Solyc11g045520	1-AMINOCYCLOPROPANE-1-CARBOXYLATE OXIDASE-like protein
Solyc11g062130	LEU89839	ADP/ATP translocator
Solyc11g062240	SlC3H66	Zinc finger transcription factor  66
Solyc11g064890	AF081022	hypoxia-induced protein L31
Solyc11g065280	bga2	beta-1,3-glucanase
Solyc11g065320	SlC3H67	Zinc finger transcription factor 67
Solyc11g065600	xth4	xyloglucan endotransglucosylase-hydrolase 4
Solyc11g065760	AF514775	TK1-like deoxyribonucleoside kinase
Solyc11g066130	TOMOLP	osmotin
Solyc11g066270	xth6	xyloglucan endotransglucosylase-hydrolase 6
Solyc11g066390	sod3	superoxide dismutase 3
Solyc11g066430	h2b2	histone H2B
Solyc11g066440	AF321984	lethal leaf spot 1
Solyc11g066830	SlC3H68	Zinc finger transcription factor 68
Solyc11g068540	Y19104	beta-alanine synthase
Solyc11g068620	Solyc11g068620	NAC-domain protein
Solyc11g069030	bl	blind
Solyc11g069040	Z48183	glyoxalase 1
Solyc11g069190	arf4	auxin response factor 4
Solyc11g069270	tbg5	beta-galactosidase 5
Solyc11g069340	SlC3H69	Zinc finger transcription factor 69
Solyc11g069380	gcpe	GcpE
Solyc11g069430	SlPIP2.6	plasma membrane intrinsic protein 2.6
Solyc11g069740	nrt2c3	putative high-affinity nitrate transporter 3
Solyc11g069950	ftsh	FtsH protease
Solyc11g070070	SlC3H70	Zinc finger transcription factor 70
Solyc11g071280	AY547289	4-amino-4-deoxychorismate lyase
Solyc11g071430	i2	Immunity to Fusarium wilt race 2
Solyc11g071580	ao5	aldehyde oxidase 5pseudogene
Solyc11g071600	ao3	aldehyde oxidase 3
Solyc11g071620	ao1	aldehyde oxidase 1
Solyc11g071760	AY642285	regulator of gene silencing AY642285
Solyc11g071810	fas	fasciated
Solyc11g072240	SlCaM4	Calmodulin 4
Solyc11g072300	aci13	ACI13
Solyc11g072310	AF049900	gibberellin 20-oxidase-3
Solyc11g072600	AP2d	APETALA2d
Solyc11g072630	mapk4	mitogen-activated protein kinase 4
Solyc11g072690	kdsa	LES294902 3-desoxy-D-manno octulosonic acid-8-phosphate synthase
Solyc11g072710	phot1	phototropin 1
Solyc11g073050	er43	ethylene-responsive small GTP-binding protein
Solyc12g005360	SlMAPKKK83	MAP kinase kinase kinase 83
Solyc12g005670	HAK5	HAK5
Solyc12g005770	SlC3H71	Zinc finger transcription factor 71
Solyc12g005790	Solyc12g005790	Peroxidase 27
Solyc12g005950	cop1	COP1 homolog
Solyc12g006140	cab5a	Cab-5 gene encoding chlorophyll a/b-binding protein
Solyc12g006170	SlWRKY14	WRKY transcription factor 14
Solyc12g006320	SlDEAD35	RNA helicase DEAD35
Solyc12g006380	odd	2-oxoglutarate-dependent dioxygenase
Solyc12g006450	AY240231	gamma-aminobutyrate transaminase subunit precursor isozyme 3
Solyc12g006470	virp2	viroid RNA-binding protein
Solyc12g006470	ob5410-AY240230	ob5410-gamma-aminobutyrate transaminase subunit precursor isozyme 2
Solyc12g006470	GABA-TP2	Gamma aminobutyrate transaminase isoform 2
Solyc12g006620	SlC3H72	Zinc finger transcription factor 72
Solyc12g006790	SlAGO10b	Argonaute10b
Solyc12g006850	lkt1	LELKT1GEN L.esculentum potassium channel
Solyc12g006860	CYP734A8	brassinosteroid hydroxylase
Solyc12g007230	SlIAA8	auxin-regulated IAA8
Solyc12g008350	dreb2	dehydration responsive element binding protein 2
Solyc12g008410	SlRDR3a	RNA-dependent RNA polymerase3a
Solyc12g008510	hxk3	hexokinase 3
Solyc12g008660	SlC3H73	Zinc finger transcription factor 73
Solyc12g008740	ACC	1-aminocyclopropane- 1-carboxylate synthase
Solyc12g008840	ob1388-teg3	ob1388-ss-galactosidase, clone tEG3
Solyc12g008840	TBG4	beta-galactosidase 4
Solyc12g008870	SlC3H74	Zinc finger transcription factor 74
Solyc12g008900	SlCKX6	cytokinin oxidase6
Solyc12g008980	del	Delta
Solyc12g008980	ob811-crtle1	ob811-LELYCOCYC lycopene epsilon-cyclase
Solyc12g009020	SlMAPKK1	MAP kinase kinase 1
Solyc12g009220	EF591123	jasmonate ZIM-domain protein 1
Solyc12g009280	SlSAUR98	Small auxin up-regulated RNA98
Solyc12g009300	TOMSSF	fruit sucrose synthase
Solyc12g009340	SlMAPKKK84	MAP kinase kinase kinase 84
Solyc12g009390	SlC3H75	Zinc finger transcription factor 75
Solyc12g009470	yg2	yellow-green-2
Solyc12g009470	ob8371-HO1	ob8371-heme oxygenase 1
Solyc12g009560	EBF1	EIN3-binding F-box protein 1
Solyc12g009570	cipk	calcineurin B-like interacting protein kinase
Solyc12g009580	SlYABBY5b	CRABS CLAW  5b
Solyc12g009650	AF308937	Sl proline-rich protein
Solyc12g010020	LapA1	Leucine aminopeptidase A1
Solyc12g010040	aci29	60S ribosomal protein L10
Solyc12g010040	lapn	leucine aminopeptidase 1
Solyc12g010320	til	temperature-induced lipocalin
Solyc12g010600	RPB2-2	RNA polymerase 2 second largest subunit 2
Solyc12g010860	tft8	tft8
Solyc12g011030	xth9	xyloglucan endotransglucosylase-hydrolase 9
Solyc12g011200	SlWRKY28	WRKY transcription factor 28
Solyc12g011270	er49	ethylene-responsive elongation factor EF-Ts precursor
Solyc12g011330	etr1	ethylene receptor 1
Solyc12g013620	ja2	jasmonic acid 2
Solyc12g013710	AF243520S1	light dependent NADH:protochlorophyllide oxidoreductase 1
Solyc12g013980	SlMAPKKK85	MAP kinase kinase kinase 85
Solyc12g014100	hgo	homogentisate 1,2-dioxygenase
Solyc12g014140	SlTCP3	SlTCP3
Solyc12g014380	GPI	glucose-6-phosphate isomerase DQ451687
Solyc12g015860	fps1	farnesyl pyrophosphate synthase
Solyc12g015860	ob4457-LeFPS1	ob4457-LeFPS1
Solyc12g015880	Hsp90-1	Heat shock protein 90-1
Solyc12g017240	txetb1	xyloglucan endo-transglycosylase B1
Solyc12g017350	Solyc12g017350	Cation diffusion facilitator 9
Solyc12g017410	SlC3H76	Zinc finger transcription factor 76
Solyc12g019460	mpk1	mitogen-activated protein kinase 1
Solyc12g019690	SlSIP1.1	small basic intrinsic protein 1.1
Solyc12g035130	SlDEAD36	RNA helicase DEAD36
Solyc12g035250	SlC3H77	Zinc finger transcription factor 77
Solyc12g040230	SlC3H78	Zinc finger transcription factor 78
Solyc12g040300	SlC3H79	Zinc finger transcription factor 79
Solyc12g040680	mapk16	mitogen-activated protein kinase 16
Solyc12g042070	Sl-ARF2B	Auxin Response Factor 2B
Solyc12g042590	SlWRKY43	WRKY transcription factor 43
Solyc12g042740	srp	54-kD signal recognition particle
Solyc12g043110	tsw12	LETSW12
Solyc12g044330	SlTIP2.1	tonoplast intrinsic protein 2.1
Solyc12g044600	me1	NADP-malic enzyme
Solyc12g044860	er68	ethylene-responsive RNA helicase
Solyc12g044880	teg1b	ss-galactosidase, clone tEG1B
Solyc12g044910	copz2	copz2 nonclathrin coat protein zeta2-COP
Solyc12g044950	cevi19	lipid desaturase
Solyc12g049070	ext1	extensin-like
Solyc12g055800	AY177247	vacuolar H+-ATPase A1 subunit isoform
Solyc12g056180	Solyc12g056180	Sl 1-aminocyclopropane-1-carboxylate synthase
Solyc12g056220	SlPIP1.3	plasma membrane intrinsic protein 1.3
Solyc12g056230	gpxle2	glutathione peroxidase like encoding 2
Solyc12g056590	Sl-ERF_D_2	Ethylene Response Factor D.2
Solyc12g056740	SlDEAD39	RNA helicase DEAD39
Solyc12g056750	SlWRKY61	WRKY transcription factor 61
Solyc12g056930	LeST1-2	sulfate transporter 2
Solyc12g057040	cry1b	cryptochrome 1b
Solyc12g057050	SlNIP3.2	NOD26-like intrinsic protein 3.2
Solyc12g062280	SlMAPKKK86	MAP kinase kinase kinase  86
Solyc12g087900	SlCycD2_1	cyclinD2_1
Solyc12g088220	SlBCAT1	SlBCAT1
Solyc12g088230	mmdh	mitochondrial malate dehydrogenase
Solyc12g088320	Solyc12g088320	Transcription factor LIM
Solyc12g088470	SlCycA3_4	cyclin A3_4
Solyc12g088500	SlCycA3_5	cyclin A3_5
Solyc12g088520	SlCycA3_3	cyclin A3_3
Solyc12g088530	SlCycA3_1	cyclin A3.1
Solyc12g088650	SlCycD3_2	cyclinD3_2
Solyc12g088670	c14	cysteine protease CYP1
Solyc12g088940	SlMAPKKK87	MAP kinase kinase kinase 87
Solyc12g088970	Solyc12g088970	CytochromeP450
Solyc12g089040	lat61	mature anther-specific protein LAT61
Solyc12g089260	SlC3H80	Zinc finger transcription factor  80
Solyc12g089380	expa8	expansin 8
Solyc12g094410	SlMAPKKK88	MAP kinase kinase kinase 88
Solyc12g094600	SlCycB2_5	cyclinB2_5
Solyc12g094620	cat1	catalase
Solyc12g095860	cdc2a2	LEY17226 cyclin-dependent protein kinase 2A-2
Solyc12g095910	cysp	cysteine protease
Solyc12g095990	SlDEAD40	RNA helicase DEAD40
Solyc12g096000	SlDEAD41	RNA helicase DEAD41
Solyc12g096110	BRX	BREVIS RADIX
Solyc12g096350	SlWRKY10	WRKY transcription factor 10
Solyc12g096620	SlGDSL	GDSL esterase
Solyc12g096750	tapg4	LEU70481  abscission polygalacturonase
Solyc12g096980	IAA11	auxin-regulated IAA11
Solyc12g098700	SlDEAD42	RNA helicase DEAD42
Solyc12g098850	efe	ethylene-forming enzyme
Solyc12g098980	PTI1	Pto kinase interactor 1
Solyc12g099250	SlMAPKKK89	MAP kinase kinase kinase 89
Solyc12g099900	SCL3	SCL3 (scarecrow-like 3)
Solyc12g099970	gal83	SNF1 kinase complex anchoring protein
Solyc12g099990	SlCaM5	Calmodulin 5
Solyc12g100330	SlMET3L	cytosine-5 DNA methyltransferase3L
